"","memberId","loanId","date","purpose","isJointApplication","loanAmount","term","interestRate","monthlyPayment","grade","loanStatus","residentialState","yearsEmployment","homeOwnership","annualIncome","incomeVerified","dtiRatio","lengthCreditHistory","numTotalCreditLines","numOpenCreditLines","numOpenCreditLines1Year","revolvingBalance","revolvingUtilizationRate","numDerogatoryRec","numDelinquency2Years","numChargeoff1year","numInquiries6Mon","isBad","hashCode"
"123",84713,39877,"2014-08-05","debtconsolidation","0",25448,"36 months",18.2000007629395,923,"E2","Default","CA","< 1 year","rent",49876,"1",24.75,2,8,5,4,9674,70.5500030517578,0,0,0,0,"1",-277558009
"124",86794,16541,"2014-11-09","debtconsolidation","0",22250,"48 months",11.0600004196167,576,"A3","Current","KY","10+ years","mortgage",53247,"1",20.8299999237061,31,17,15,8,16919,68.4100036621094,0,0,0,4,"0",-594570137
"125",87760,53884,"2015-04-14","homeimprovement","0",17322,"48 months",8.67000007629395,428,"A3","Current","SC","6-9 years","own",60489,"1",7.30999994277954,29,13,8,7,13769,47.7799987792969,0,0,0,1,"0",-589580695
"126",88381,91343,"2016-06-10","debtconsolidation","0",20685,"36 months",6.8600001335144,637,"B3","Current","FL","10+ years","mortgage",50972,"1",15.0299997329712,5,19,19,7,22807,100,0,1,1,11,"0",666099526
"127",91763,52502,"2015-03-20","debtconsolidation","0",20551,"60 months",17.5599994659424,517,"E3","Current","SC","6-9 years","rent",50824,"0",18.5400009155273,10,14,13,5,16489,73.4499969482422,0,0,0,0,"0",-1723856937
"128",91766,50103,"2014-06-23","debtconsolidation","0",23672,"60 months",7.76999998092651,477,"C1","Current","NM","10+ years","own",57034,"1",23.4200000762939,9,16,13,4,12856,58.5299987792969,0,9,5,0,"0",-45020959
"129",92760,79900,"2014-09-21","debtconsolidation","0",20664,"60 months",14.4499998092651,398,"B3","Current","TN","2-5 years","mortgage",54174,"1",20.4899997711182,1,13,11,11,14761,39.8699989318848,0,0,0,0,"0",-268685573
"130",92922,22658,"2014-08-28","debtconsolidation","0",17680,"48 months",17.1599998474121,512,"D3","Default","CA","1 year","own",52540,"1",21.2999992370605,33,16,14,10,12127,86.5999984741211,0,1,1,1,"1",-2116223821
"131",93049,85343,"2015-10-12","debtconsolidation","0",18963,"60 months",10.4300003051758,407,"B2","Current","AR","10+ years","rent",49437,"1",24.0699996948242,4,23,18,7,17612,60.5800018310547,0,1,1,0,"0",-1563280923
"132",93251,15493,"2015-08-28","debtconsolidation","0",15687,"60 months",12.3599996566772,352,"A2","Current","ME","10+ years","rent",55677,"1",21.0100002288818,5,10,8,7,18141,84.629997253418,0,7,5,1,"0",1412678613
"133",93366,12197,"2014-12-27","debtconsolidation","0",17672,"48 months",11.5600004196167,462,"E3","Current","TX","< 1 year","own",58401,"0",15.039999961853,3,20,11,5,11922,33.9799995422363,0,0,0,0,"0",-183895225
"134",99171,82603,"2015-02-10","debtconsolidation","0",17104,"60 months",12.4899997711182,385,"B1","Current","TX","6-9 years","own",54084,"1",20.8199996948242,10,15,15,13,14865,72.9000015258789,0,0,0,0,"0",1726268376
"135",100721,88851,"2016-05-14","debtconsolidation","0",16507,"48 months",11.1999998092651,428,"D3","Current","MI","2-5 years","mortgage",53273,"1",20,1,13,12,9,19405,47.7099990844727,0,7,7,1,"0",1153989526
"136",101314,83434,"2014-06-26","debtconsolidation","1",22021,"36 months",7.8600001335144,689,"B2","Current","NY","2-5 years","mortgage",52109,"1",13.8900003433228,5,11,7,3,16465,78.3300018310547,0,0,0,0,"0",-990003483
"137",102635,21369,"2014-07-19","other","0",17267,"36 months",11.5600004196167,570,"C1","Current","WV","< 1 year","rent",56880,"1",27.4099998474121,1,14,11,9,13349,79.379997253418,0,0,0,2,"0",1426567056
"138",105366,97295,"2015-10-28","debtconsolidation","0",17287,"36 months",12,574,"B1","Current","OR","1 year","mortgage",57516,"0",15.3100004196167,34,15,10,8,20218,81.0199966430664,0,0,0,0,"0",179007005
"139",106318,71815,"2014-12-10","debtconsolidation","0",24628,"60 months",9.36999988555908,516,"B3","Current","PA","10+ years","rent",53347,"0",24.3400001525879,6,15,10,7,11054,84.0400009155273,0,0,0,2,"0",1209950142
"140",106404,45201,"2014-08-08","debtconsolidation","0",18965,"48 months",13.4099998474121,513,"D1","Current","GA","10+ years","rent",53991,"1",8.60000038146973,7,16,11,7,15062,89.620002746582,9,0,0,1,"0",-1668092492
"141",106999,49174,"2016-06-24","debtconsolidation","0",20749,"36 months",13.5500001907349,705,"D1","Current","CA","2-5 years","rent",53225,"0",20.3299999237061,3,19,14,8,16485,71.4499969482422,0,14,10,0,"0",-766674851
"142",20316,88798,"2015-08-28","debtconsolidation","0",22861,"60 months",6.61999988555908,449,"B2","Current","TN","6-9 years","mortgage",55302,"1",20.8299999237061,1,20,11,9,15496,55.939998626709,0,0,0,0,"0",540884136
"143",28829,28403,"2015-10-02","debtconsolidation","0",20420,"60 months",6.55999994277954,400,"B1","Current","DC","< 1 year","rent",51408,"1",15.9700002670288,20,17,15,7,15746,63.3199996948242,1,0,0,1,"0",287540061
"144",30250,43696,"2014-10-13","debtconsolidation","0",21028,"48 months",9.65999984741211,530,"A2","Current","NM","2-5 years","mortgage",48564,"1",15.3599996566772,1,12,10,7,16923,56.439998626709,9,4,2,1,"0",-2055829981
"145",30626,98926,"2014-11-08","debtconsolidation","0",23034,"36 months",13.5100002288818,782,"B1","Current","OR","1 year","mortgage",53894,"1",1.03999996185303,8,22,13,10,14375,41.8400001525879,1,0,0,0,"0",1798034155
"146",33060,17564,"2016-02-01","debtconsolidation","0",22621,"48 months",16.7999992370605,650,"C2","Current","CA","6-9 years","mortgage",55309,"0",18.9500007629395,9,14,10,6,14554,53.4500007629395,0,0,0,0,"0",-1433764611
"147",37618,80389,"2016-03-24","debtconsolidation","0",20546,"60 months",6.82999992370605,405,"C3","Current","UT","10+ years","own",57789,"1",16.6499996185303,21,12,10,7,13183,87.0699996948242,0,0,0,2,"0",554836848
"148",39113,93259,"2015-06-20","debtconsolidation","0",24427,"48 months",8.21000003814697,599,"E2","Current","NY","2-5 years","rent",55739,"1",7.84999990463257,4,14,11,9,14309,46.2900009155273,1,10,8,0,"0",1300692433
"149",39951,46813,"2016-01-13","other","0",18498,"60 months",12.9499998092651,420,"A3","Current","TX","2-5 years","mortgage",50295,"1",21.6700000762939,8,12,11,10,11421,68.120002746582,0,4,3,1,"0",-2123479378
"150",41615,23554,"2014-12-02","debtconsolidation","0",28040,"60 months",6.11999988555908,544,"B1","Current","CO","6-9 years","own",49149,"1",19.6100006103516,5,19,10,5,17720,82.0800018310547,0,0,0,1,"0",909504690
"151",46420,42291,"2015-02-21","debtconsolidation","0",21322,"36 months",13.8400001525879,727,"B2","Current","IN","10+ years","own",54936,"0",13.6899995803833,3,12,8,5,11341,61.1599998474121,10,0,0,2,"0",-1902841230
"152",46433,22557,"2015-10-06","debtconsolidation","0",22582,"48 months",9.89999961853027,572,"B3","Current","MS","1 year","mortgage",56437,"0",18.3600006103516,7,16,13,9,16712,67.5199966430664,0,0,0,6,"0",731787743
"153",47337,78186,"2016-04-23","debtconsolidation","1",12452,"48 months",8.5600004196167,307,"A1","Current","IN","6-9 years","rent",54451,"1",19.5599994659424,1,11,8,8,10062,64.5,0,0,0,0,"0",774943575
"154",51209,53255,"2015-11-24","debtconsolidation","0",19922,"36 months",9.17000007629395,635,"B3","Current","ME","2-5 years","rent",53692,"1",17.1100006103516,9,12,8,5,14767,86.0800018310547,0,0,0,0,"0",-63451908
"155",53784,22628,"2015-08-15","debtconsolidation","0",26905,"48 months",7.94000005722046,656,"D1","Current","WA","10+ years","own",56561,"1",17.5699996948242,9,16,9,7,20189,60.5699996948242,0,0,0,16,"0",-981727024
"156",54256,31788,"2015-04-06","debtconsolidation","0",14150,"36 months",6.67999982833862,435,"B3","Current","TN","1 year","own",57984,"1",14.3199996948242,1,22,12,10,14759,89.8199996948242,0,0,0,0,"0",640117413
"157",54500,25194,"2014-12-03","business","0",14300,"48 months",6.3600001335144,338,"B2","Current","MI","1 year","rent",58105,"0",24.7399997711182,5,12,8,7,18711,87.879997253418,0,0,0,0,"0",-1783660787
"158",54823,82939,"2014-09-27","debtconsolidation","0",18232,"48 months",9.27999973297119,456,"A1","Current","OR","2-5 years","rent",49438,"1",17.5799999237061,11,13,13,12,17272,64.0500030517578,0,0,0,1,"0",-1095396063
"159",55035,31658,"2014-07-12","debtconsolidation","0",22632,"36 months",8.64000034332275,716,"D2","Current","MS","2-5 years","mortgage",60832,"0",11.3500003814697,40,17,15,10,19130,54.8699989318848,1,0,0,0,"0",1941301016
"160",55704,81007,"2014-06-11","debtconsolidation","0",22738,"36 months",18.2299995422363,825,"C1","Current","SD","10+ years","own",52999,"0",19.6599998474121,5,10,6,3,20964,100,0,0,0,0,"0",-213703829
"161",58436,79407,"2014-09-09","debtconsolidation","0",26940,"36 months",5.21999979019165,810,"A3","Current","WI","< 1 year","own",57581,"0",12.789999961853,28,10,10,6,15459,73.7900009155273,0,1,1,2,"0",1271566752
"162",58453,49337,"2015-01-18","debtconsolidation","0",25740,"36 months",7.17999982833862,797,"D1","Current","TX","< 1 year","rent",49691,"0",18.5499992370605,6,21,15,15,17541,44.9599990844727,2,0,0,0,"0",665545226
"163",58568,49110,"2015-08-26","debtconsolidation","0",15176,"48 months",8.92000007629395,377,"D3","Default","NV","2-5 years","own",49153,"0",25.4599990844727,1,15,10,8,12078,100,13,0,0,0,"1",1517559826
"164",60100,43400,"2015-10-26","homeimprovement","0",18784,"48 months",11.2600002288818,488,"A2","Current","NJ","1 year","rent",55544,"1",19.0100002288818,4,20,18,10,15095,75.4199981689453,0,0,0,0,"0",1417736815
"165",60382,12469,"2015-01-12","business","1",19684,"36 months",16.1499996185303,693,"A1","Current","NH","10+ years","mortgage",55137,"1",12.4399995803833,16,17,15,6,15267,79.3000030517578,0,4,3,0,"0",-683670870
"166",61295,78548,"2015-12-15","homeimprovement","0",23893,"36 months",10.1300001144409,772,"A1","Current","WI","1 year","own",60044,"1",22,6,16,10,9,13619,29.8700008392334,0,0,0,1,"0",-1263651754
"167",63579,31229,"2014-10-22","debtconsolidation","0",19360,"36 months",8.19999980926514,608,"D3","Current","SC","6-9 years","own",53393,"1",14.5600004196167,26,16,11,8,14475,84.9400024414062,0,4,3,0,"0",2059368927
"168",64374,20368,"2014-11-11","debtconsolidation","1",19678,"60 months",8.61999988555908,405,"B3","Current","RI","< 1 year","own",54947,"0",19.2999992370605,11,16,14,7,16078,53.0299987792969,0,0,0,1,"0",-855970260
"169",65055,44112,"2016-01-12","debtconsolidation","0",20589,"36 months",8.86999988555908,653,"C1","Current","IN","10+ years","mortgage",53870,"1",22.3899993896484,2,8,5,4,12602,81.6600036621094,0,0,0,15,"0",-11517180
"170",66155,89629,"2014-11-06","debtconsolidation","0",20370,"60 months",9.47999954223633,428,"C2","Current","NM","10+ years","rent",57544,"1",11.8800001144409,10,15,12,12,16489,40.2700004577637,0,0,0,3,"0",-808762580
"171",66433,68597,"2014-08-23","debtconsolidation","0",14684,"36 months",11.9099998474121,487,"C2","Current","RI","< 1 year","mortgage",54731,"1",20.1599998474121,5,16,11,10,11780,31.4799995422363,8,1,1,0,"0",-1296263449
"172",68247,48979,"2014-08-13","debtconsolidation","0",18489,"60 months",13.9899997711182,430,"B3","Current","FL","< 1 year","mortgage",58658,"0",19.4099998474121,14,14,7,5,11134,89.3499984741211,0,0,0,0,"0",-1970672405
"173",68866,12421,"2015-09-17","debtconsolidation","0",16075,"36 months",5.1100001335144,483,"B3","Current","CA","2-5 years","own",51637,"1",14.1300001144409,10,15,14,6,12141,55.0299987792969,0,0,0,0,"0",-97745700
"174",71704,91871,"2015-12-02","debtconsolidation","0",28614,"60 months",12.6899995803833,647,"B1","Current","CA","10+ years","mortgage",57943,"0",13.7799997329712,7,18,16,15,14505,75.0599975585938,0,0,0,7,"0",787777113
"175",74849,13466,"2015-09-01","debtconsolidation","0",19467,"48 months",11.8999996185303,512,"B1","Current","OK","1 year","mortgage",55862,"0",17.1399993896484,25,13,11,6,15497,52.6599998474121,0,0,0,0,"0",262142818
"176",74898,61383,"2015-11-20","debtconsolidation","0",30241,"48 months",9.90999984741211,766,"A3","Default","FL","< 1 year","rent",49936,"1",17.0499992370605,13,11,10,7,12205,75.8000030517578,0,3,2,4,"1",1259840927
"177",76397,32121,"2016-02-14","debtconsolidation","0",20664,"48 months",17.1399993896484,650,"C2","Default","MT","1 year","mortgage",55508,"1",19.2800006866455,23,12,7,4,13343,67.8399963378906,0,0,0,18,"1",983293109
"178",76662,86984,"2016-03-03","debtconsolidation","0",20076,"48 months",8.36999988555908,494,"A2","Current","MS","2-5 years","mortgage",64702,"0",22.8799991607666,19,22,20,9,17245,62.7900009155273,8,0,0,0,"0",-476380560
"179",77210,59336,"2016-03-27","debtconsolidation","0",16401,"48 months",6.8899998664856,392,"A3","Current","IN","< 1 year","rent",53228,"1",31.6900005340576,2,19,19,16,12277,40.7799987792969,0,0,0,1,"0",1446167493
"180",77695,14362,"2015-07-15","debtconsolidation","0",21254,"60 months",6.19999980926514,413,"D1","Current","DC","1 year","rent",55168,"1",25.4899997711182,10,12,6,5,13532,67.3000030517578,0,0,0,0,"0",1363433037
"181",77790,32879,"2015-09-05","debtconsolidation","0",24002,"36 months",7.01999998092651,741,"A3","Current","VT","10+ years","mortgage",52243,"0",7.46999979019165,7,14,9,7,13808,54.2000007629395,1,0,0,0,"0",909444622
"182",77894,82089,"2015-10-29","debtconsolidation","0",22069,"48 months",16.4500007629395,631,"B3","Current","MI","2-5 years","mortgage",56608,"0",26.6100006103516,9,10,11,3,17093,47.2400016784668,0,0,0,1,"0",-1568982677
"183",78301,51686,"2015-02-12","debtconsolidation","0",12590,"48 months",10.4300003051758,322,"B2","Current","DE","1 year","mortgage",51341,"1",18.0599994659424,31,14,13,11,13873,68.5599975585938,0,5,4,16,"0",950661223
"184",78742,49437,"2014-12-27","healthcare","0",21486,"36 months",5.05000019073486,644,"A2","Current","PA","2-5 years","mortgage",56802,"1",15.4700002670288,6,16,16,15,11513,93.2399978637695,0,0,0,1,"0",1382408966
"185",80355,25177,"2015-05-03","debtconsolidation","0",21214,"48 months",11.8999996185303,558,"B3","Current","WA","< 1 year","rent",55548,"0",15.5299997329712,1,12,7,3,16437,70.8000030517578,0,2,1,0,"0",1151806467
"186",80738,58874,"2015-11-30","debtconsolidation","0",20664,"60 months",7.36999988555908,432,"A1","Current","WY","2-5 years","mortgage",52619,"1",19.9200000762939,4,20,15,13,15882,53.8899993896484,5,2,1,0,"0",1587270436
"187",81641,41763,"2014-12-01","debtconsolidation","0",15231,"60 months",14.9899997711182,362,"A2","Current","CO","2-5 years","rent",58134,"0",19.2399997711182,1,18,11,6,12101,43.1399993896484,0,0,0,1,"0",1932424570
"188",82228,21037,"2015-02-25","debtconsolidation","0",17259,"36 months",7.57000017166138,537,"C1","Current","VT","10+ years","rent",56771,"1",15.5699996948242,3,17,13,7,11517,69.3099975585938,0,0,0,3,"0",-2099364418
"189",82925,42806,"2014-07-23","debtconsolidation","0",21259,"48 months",16,602,"A1","Current","NY","10+ years","own",53342,"1",17.9300003051758,6,18,12,6,17370,52.2900009155273,15,5,4,0,"0",-276918565
"190",83487,51955,"2015-04-30","auto","0",16154,"36 months",9.84000015258789,520,"C1","Current","NH","< 1 year","mortgage",58555,"0",21.9300003051758,3,21,21,8,15897,74.5299987792969,0,10,6,1,"0",1789555647
"191",85953,99963,"2015-11-06","debtconsolidation","0",29193,"36 months",15.5799999237061,1020,"A2","Current","CA","6-9 years","mortgage",54306,"1",13.6700000762939,5,10,9,8,16150,84.2300033569336,0,0,0,0,"0",-868892148
"192",87705,93083,"2015-09-05","debtconsolidation","0",12890,"36 months",20.5400009155273,483,"E1","Default","IN","< 1 year","mortgage",53052,"1",17.2299995422363,6,15,8,5,12243,62.0999984741211,0,3,3,1,"1",1605365628
"193",88396,38692,"2016-01-19","homeimprovement","0",21100,"60 months",8.65999984741211,435,"C3","Current","VA","10+ years","rent",62105,"0",19.1499996185303,4,13,9,6,18552,89.3600006103516,0,0,0,0,"0",-1101103137
"194",90042,65386,"2015-01-21","other","0",23732,"48 months",6.6399998664856,564,"A3","Current","AZ","< 1 year","rent",60139,"0",13.6599998474121,6,10,7,7,14929,90.4300003051758,0,15,13,0,"0",624160117
"195",90059,19493,"2015-09-13","debtconsolidation","0",15951,"48 months",6.82999992370605,381,"C2","Current","MT","1 year","mortgage",58745,"1",17.8899993896484,8,16,12,10,20127,100,0,0,0,0,"0",-817271992
"196",90414,16107,"2014-08-07","debtconsolidation","0",18221,"60 months",17.4200000762939,457,"A1","Current","WA","2-5 years","own",58362,"1",21.3999996185303,3,12,7,7,15164,68.4199981689453,0,0,0,0,"0",-2011799943
"197",91294,36420,"2016-03-13","debtconsolidation","0",12524,"60 months",11.5600004196167,276,"B2","Current","TX","10+ years","own",53914,"1",12.1700000762939,9,20,13,5,16161,88.6999969482422,13,20,13,1,"0",-1532365556
"198",92717,10209,"2016-05-29","debtconsolidation","0",14017,"60 months",8.61999988555908,288,"C1","Current","MO","10+ years","own",50281,"0",12.3500003814697,6,22,18,14,16486,38.560001373291,3,0,0,14,"0",-5209599
"199",94199,91449,"2015-03-06","debtconsolidation","0",29473,"60 months",4.55000019073486,550,"C3","Default","NY","1 year","mortgage",54251,"1",24.5599994659424,13,16,11,8,12261,53.9500007629395,0,18,11,16,"1",1884665886
"200",97686,56208,"2015-01-20","debtconsolidation","0",14537,"36 months",19.8500003814697,539,"C1","Current","MO","1 year","own",54691,"0",16.3700008392334,8,14,13,6,14850,53.8499984741211,13,1,1,0,"0",1468580087
"201",99721,50132,"2015-01-19","debtconsolidation","0",21304,"60 months",13.6000003814697,491,"A1","Current","NJ","10+ years","mortgage",56508,"1",14.8500003814697,18,13,7,4,13490,53.75,0,8,7,0,"0",808300195
"202",100541,27343,"2015-01-31","debtconsolidation","0",22480,"48 months",7.65999984741211,545,"C3","Current","WA","1 year","own",52294,"1",16,4,13,10,5,13332,60.1699981689453,0,1,1,1,"0",-1189617924
"203",101544,44295,"2015-01-04","debtconsolidation","0",21024,"60 months",8.86999988555908,435,"A3","Current","NM","< 1 year","own",55074,"1",21.7600002288818,1,20,17,15,10538,92.9599990844727,5,0,0,0,"0",387328545
"204",105345,70946,"2015-05-20","debtconsolidation","1",27311,"60 months",11.3800001144409,599,"D2","Current","CA","1 year","rent",52240,"0",8.22000026702881,25,17,13,7,13449,56.8899993896484,0,8,7,2,"0",-129699744
"205",105500,51383,"2015-11-07","debtconsolidation","0",26153,"60 months",14.7200002670288,618,"D1","Default","NM","< 1 year","mortgage",52738,"1",12.8900003433228,38,10,6,5,14495,45.939998626709,0,12,8,3,"1",-477842898
"206",105626,48346,"2015-09-07","homeimprovement","0",11605,"36 months",13.2799997329712,393,"A1","Current","DC","< 1 year","own",54035,"1",10.8800001144409,2,22,11,11,10804,95.3399963378906,0,0,0,0,"0",79120282
"207",107599,40786,"2016-03-21","debtconsolidation","0",28025,"36 months",9.47000026702881,897,"E2","Current","VA","6-9 years","rent",54871,"1",19.7900009155273,36,13,7,5,13818,28.2600002288818,0,1,1,0,"0",654925910
"208",108182,49707,"2014-10-10","debtconsolidation","0",20761,"36 months",7.67999982833862,648,"A1","Current","FL","< 1 year","own",57487,"1",14.8999996185303,9,10,8,7,15332,47.6399993896484,1,0,0,0,"0",871503163
"209",108905,51837,"2015-10-20","debtconsolidation","0",21424,"36 months",10.2700004577637,694,"B3","Current","MI","1 year","own",60463,"1",15.8999996185303,31,14,12,8,16874,81.0999984741211,0,0,0,6,"0",1366919322
